,element_name,type,parent_element,search_path,occurrence,description,search_path_str,COLUMN_NAME,DATA_TYPE,COLUMN_DEF
787,UNDRWRTR_AGENT_NAME_CRDNTL_TXT,String10,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",UNDRWRTR_AGENT_NAME_CRDNTL_TXT,VARCHAR2,"The credentials that follow the underwriter agent name that is providing the liability insurance coverage, e.g.,  M.D., PHD, etc._x000D_"
788,UNDRWRTR_AGENT_TEL_NUM,String20,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",UNDRWRTR_AGENT_TEL_NUM,VARCHAR2,The telephone number of the underwriter agent that is providing the liability insurance coverage._x000D_
789,UNDRWRTR_AGENT_FAX_NUM,String20,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",UNDRWRTR_AGENT_FAX_NUM,VARCHAR2,The fax number of the underwriter agent that is providing the liability insurance coverage._x000D_
790,UNDRWRTR_AGENT_EMAIL_ADR,String80,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",UNDRWRTR_AGENT_EMAIL_ADR,VARCHAR2,The email address of the underwriter agent that is providing the liability insurance coverage._x000D_
791,UNDRWRTR_INSRNC_AGENT_SW,ChoiceYesNoData_TYPE,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",,,
792,UNDRWRTR_CORP_NAME,String70,PEC_LIABLITY_INSRNC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_LIABLITY_INSRNC']",UNDRWRTR_CORP_NAME,VARCHAR2,The name of the underwriter corporation that is providing the liability insurance coverage._x000D_
793,PEC_DME_ENRLMT_FAAIR,PEC_DME_ENRLMT_FAAIR_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
794,FAAIR_TYPE_CD,String1,PEC_DME_ENRLMT_FAAIR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ENRLMT_FAAIR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ENRLMT_FAAIR']",FAAIR_TYPE_CD,CHAR,"Unique value that identifies the type of Fraud and Abuse Index of Risk Code. e.g.: Q - Low risk; R ?Limited risk; S ?Medium risk; T ?High risk, etc._x000D_"
795,FAAIR_TYPE_DESC,String20,PEC_DME_ENRLMT_FAAIR,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ENRLMT_FAAIR']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ENRLMT_FAAIR']",FAAIR_TYPE_DESC,VARCHAR2,Description of the type of Fraud and Abuse Index of Risk Code._x000D_
796,PEC_DME_JRSDCTN_STATE,PEC_DME_JRSDCTN_STATE_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
797,STATE_DESC,String80,PEC_DME_LCNS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']",STATE_DESC,VARCHAR2(200),Description for unique value that identifies a state of the Medicare contractor that created the enrollment in PECOS.
798,JRSDCTN_CD,String1,PEC_DME_JRSDCTN_STATE,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_JRSDCTN_STATE']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_JRSDCTN_STATE']",JRSDCTN_CD,CHAR,"Unique Code for Jurisdiction category (A, B, C, D) which are defined as per CMS 855-S form.E.g.: A - Jurisdiction A:Connecticut; Delaware; District of Columbia; Maine; Maryland; Massachusetts; New Hampshire; New Jersey; New York; Pennsylvania; Rhode Island; Vermont_x000D_"
799,JRSDCTN_DESC,String20,PEC_DME_JRSDCTN_STATE,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_JRSDCTN_STATE']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_JRSDCTN_STATE']",,,
800,PEC_DME_DNF,PEC_DME_DNF_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
801,DNF_EFCTV_DT,DATE_TYPE,PEC_DME_DNF,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_DNF']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_DNF']",DNF_EFCTV_DT,DATE,The date that the pay to location do not forward becomes effective for use._x000D_
802,DNF_END_DT,DATE_TYPE,PEC_DME_DNF,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_DNF']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_DNF']",DNF_END_DT,DATE,The date that the pay to location do not forward ceases effective for use._x000D_
803,PEC_DME_LCNS,PEC_DME_LCNS_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
804,LCNS_TYPE_CD,String2,PEC_DME_LCNS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']",LCNS_TYPE_CD,CHAR,Unique value that identifies the type of license that a DMEPOS supplier may obtain._x000D_
805,LCNS_TYPE_DESC,String50,PEC_DME_LCNS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']",LCNS_TYPE_DESC,VARCHAR2,Description of the type of license that a DMEPOS supplier may obtain._x000D_
806,LCNSG_AGNCY_CD,String2,PEC_DME_LCNS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']",,,
807,LCNSG_AGNCY_DESC,String50,PEC_DME_LCNS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']",,,
808,ISS_DT,DATE_TYPE,PEC_DME_LCNS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']",ISS_DT,DATE,The date that the license was issued to the DMEPOS supplier._x000D_
809,LCNS_CITY_NAME,String30,PEC_DME_LCNS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_LCNS']",LCNS_CITY_NAME,VARCHAR2,Text that identifies the city in which the license was granted by a licensing agency to a DMEPOS supplier._x000D_
810,PEC_DME_SB_CORP,PEC_DME_SB_CORP_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
811,CORP_PECOS_ASCT_CNTL_ID,String10,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",CORP_PECOS_ASCT_CNTL_ID,CHAR,Unique number that identifies a Surety Bond Company Pecos Associate._x000D_
812,CORP_SRTY_BOND_ID,String30,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
813,CORP_SRTY_BOND_AMT,integer,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
814,CORP_EFCTV_DT,DATE_TYPE,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
815,CORP_END_DT,DATE_TYPE,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
816,ASCT_ASCTN_CNCLTN_DT,DATE_TYPE,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
817,ENRLMT_ROLE_CD,String2,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
818,ENRLMT_ROLE_DESC,String70,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
819,ENRLMT_SRTY_BOND_ALCTN_AMT,integer,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
820,ENRLMT_EFCTV_DT,DATE_TYPE,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
821,ENRLMT_END_DT,DATE_TYPE,PEC_DME_SB_CORP,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_SB_CORP']",,,
822,PEC_DME_CMPTV_BID_DATA_RPT,PEC_DME_CMPTV_BID_DATA_RPT_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
823,CBA_CD,String5,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",CBA_CD,CHAR,The 5 digit code for the Competitive Bid Area (CBA) (geographic)._x000D_
824,CBA_DESC,String112,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",CBA_DESC,VARCHAR2,Description for the Competitive Bid Area (CBA) code._x000D_
825,PROD_CD,String3,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",PROD_CD,CHAR,The 3 digit code representing a set of products and services supplied by NSC._x000D_
826,PROD_DESC,String112,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",PROD_DESC,VARCHAR2,Description for the set of products and services supplied by NSC._x000D_
827,RND_BID_CD,String2,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",RND_BID_CD,CHAR,Unique value that identifies the round in which the CBA(Competitive Bid Area) Code/Product Category Code is utilized.E.g.: '12' corresponds to Round 1 Rebid; '13' corresponds to Round 1 Recompete; '20' corresponds to Round 2._x000D_
828,CNTRCT_NUM,String10,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",CNTRCT_NUM,VARCHAR2,The contract number of the award._x000D_
829,CNTRCT_STRT_DT,String8,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",CNTRCT_STRT_DT,DATE,The start date of the contract._x000D_
830,CNTRCT_END_DT,String8,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",CNTRCT_END_DT,DATE,The end date of the contract._x000D_
831,PROC_ERR_CD,String2,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",PROC_ERR_CD,CHAR,A code identifying the competitive bid data process error. e.g.: '00' - Successful;'01' - Invalid CBA Code;02' - Invalid Product Code._x000D_
832,PROC_ERR_CD_DESC,String52,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",,,
833,BID_CD,String1,PEC_DME_CMPTV_BID_DATA_RPT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_CMPTV_BID_DATA_RPT']",BID_CD,CHAR,A unique value is provided by CBIC:e.g.: ??- the PTAN identified is a contract supplier in the CBA/product category.  This contract supplier is neither a NETWORK nor a SPECIALTY supplier.??- the PTAN identified is a NETWORK contract supplier in the CBA/product category.??- the PTAN identified is a SPECIALTY contract supplier in the CBA/product category._x000D_
834,PEC_DME_ALERT_FLAG,PEC_DME_ALERT_FLAG_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
835,ALERT_FLAG_CD,String1,PEC_DME_ALERT_FLAG,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']",ALERT_FLAG_CD,CHAR,Unique code that identifies the alert flag for a DME record:Eg.: A - Fraud and Abuse       L - Suspended by DME MAC/Discovered by DME MAC staff_x000D_
836,ALERT_FLAG_DESC,String100,PEC_DME_ALERT_FLAG,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']",ALERT_FLAG_DESC,VARCHAR2,Description of the alert flag._x000D_
837,AUTHRTY_CD,String1,PEC_DME_ALERT_FLAG,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']",AUTHRTY_CD,CHAR,Unique code that identifies the DME authority that flagged a DME record:Eg.: A - DME MAC Jurisdiction A       B - DME MAC Jurisdiction B_x000D_
838,AUTHRTY_DESC,String30,PEC_DME_ALERT_FLAG,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']",AUTHRTY_DESC,VARCHAR2,Description of the DME authority._x000D_
839,PEC_DME_PROD_AND_SRVC,PEC_DME_PROD_AND_SRVC_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
840,DME_PROD_SRVC_TYPE_CD,String4,PEC_DME_ACRDTN_PROD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']",DME_PROD_SRVC_TYPE_CD,VARCHAR2,Product and Service Code associated to Accreditation of DME supplier enrollment record received from AO Inbound process._x000D_
842,DME_PROD_SRVC_TYPE_DESC,String100,PEC_DME_ACRDTN_PROD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']",,,
843,DME_PROD_SRVC_TYPE_OTHR_TXT,String60,PEC_DME_PROD_AND_SRVC,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_PROD_AND_SRVC']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_PROD_AND_SRVC']",DME_PROD_SRVC_TYPE_OTHR_TXT,VARCHAR2,Other type of product or service the supplier will provide that is not listed on the CMS 855S._x000D_
844,PEC_DME_ACRDTN_PROD,PEC_DME_ACRDTN_PROD_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
845,ACRDTN_DESC,String10,PEC_DME_ACRDTN_PROD,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ACRDTN_PROD']",ACRDTN_DESC,VARCHAR2,Description of the accreditation code._x000D_
846,PEC_DME_NACRDTD_PROD,PEC_DME_NACRDTD_PROD_Type,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
